MOVIE_ID,BUDGET,REVENUE,POPULARITY,RUNTIME,VOTE_AVERAGE,VOTE_COUNT,MOVIE_TITLE,RELEASE_YEAR,RELEASE_DATE,yt_releaseYear,yt_releaseDate,yt_likes,yt_views,time_trailerToMovie_Days,Rating,Tomatometer,Weighted_Score,Audience_Score,Awards,Nominations
534.0,200000000.0,371353001.0,37.0,115.0,6.0,5854.0,terminator salvation,2009.0,2009-05-20,2009.0,2009-06-13,1114.0,202646.0,-24.0,"   PG-13
Name: Rating, dtype: object",33.0,39.0,53.0,0.0,0.0
1930.0,215000000.0,757930663.0,82.0,136.0,6.0,16006.0,the amazing spider-man,2012.0,2012-06-23,2012.0,2012-02-05,87118.0,16926311.0,139.0,"   PG-13
Name: Rating, dtype: object",51.0,55.0,64.0,0.0,0.0
2080.0,150000000.0,373062864.0,4.0,107.0,6.0,9573.0,x-men origins: wolverine,2009.0,2009-04-28,2009.0,2009-03-25,6504.0,1330119.0,34.0,"   PG-13
Name: Rating, dtype: object",38.0,44.0,58.0,0.0,0.0
2253.0,75000000.0,200276000.0,19.0,121.0,6.0,3280.0,valkyrie,2008.0,2008-12-25,2008.0,2008-11-03,1097.0,201904.0,52.0,"   PG-13
Name: Rating, dtype: object",62.0,62.0,65.0,0.0,0.0
4597.0,20000000.0,22942221.0,10.0,88.0,5.0,569.0,armored,2009.0,2009-12-04,2009.0,2009-11-18,1253.0,578580.0,16.0,"   PG-13
Name: Rating, dtype: object",40.0,37.0,31.0,0.0,0.0
4959.0,50000000.0,60161391.0,12.0,118.0,6.0,1079.0,the international,2009.0,2009-02-03,2008.0,2008-09-16,690.0,221072.0,140.0,"   R
Name: Rating, dtype: object",58.0,51.0,37.0,0.0,0.0
7461.0,40000000.0,151161491.0,13.0,90.0,6.0,1828.0,vantage point,2008.0,2008-02-01,2008.0,2008-01-22,47.0,14700.0,10.0,"    PG-13
Name: Rating, dtype: object",34.0,41.0,57.0,0.0,0.0
8065.0,35000000.0,159808370.0,24.0,123.0,6.0,4209.0,21,2008.0,2008-03-27,2008.0,2008-01-18,84.0,30950.0,69.0,"    PG-13
Name: Rating, dtype: object",36.0,46.0,66.0,0.0,0.0
8285.0,60000000.0,39031337.0,8.0,103.0,4.0,857.0,the spirit,2008.0,2008-12-25,2008.0,2008-09-08,1425.0,614422.0,108.0,"    NaN
Name: Rating, dtype: object",67.0,66.0,65.0,0.0,0.0
8645.0,60000000.0,163403799.0,18.0,91.0,5.0,3121.0,the happening,2008.0,2008-06-11,2008.0,2008-04-03,4059.0,1216792.0,69.0,"    R
Name: Rating, dtype: object",18.0,20.0,24.0,0.0,0.0
8960.0,150000000.0,629443428.0,46.0,92.0,6.0,8744.0,hancock,2008.0,2008-07-01,2008.0,2008-01-04,1023.0,256731.0,179.0,"    PG-13
Name: Rating, dtype: object",41.0,47.0,59.0,0.0,0.0
9029.0,35000000.0,219375562.0,13.0,99.0,6.0,2735.0,what happens in vegas,2008.0,2008-05-07,2008.0,2008-02-01,1378.0,357801.0,96.0,"    PG-13
Name: Rating, dtype: object",25.0,28.0,35.0,0.0,0.0
9381.0,70000000.0,72109200.0,15.0,101.0,5.0,1805.0,babylon a.d.,2008.0,2008-08-20,2008.0,2008-06-17,911.0,284175.0,64.0,"    PG-13
Name: Rating, dtype: object",7.0,13.0,26.0,0.0,0.0
9543.0,200000000.0,336365676.0,37.0,116.0,6.0,6221.0,prince of persia: the sands of time,2010.0,2010-05-19,2009.0,2009-11-04,18925.0,6604868.0,196.0,"    PG-13
Name: Rating, dtype: object",37.0,44.0,58.0,0.0,0.0
10024.0,30000000.0,95714875.0,15.0,109.0,7.0,1897.0,my sister's keeper,2009.0,2009-06-26,2009.0,2009-06-12,1720.0,415055.0,14.0,"    PG-13
Name: Rating, dtype: object",47.0,55.0,72.0,0.0,0.0
10186.0,15000000.0,8762890.0,12.0,102.0,6.0,518.0,the rocker,2008.0,2008-08-20,2008.0,2008-07-07,680.0,301374.0,44.0,"    PG-13
Name: Rating, dtype: object",41.0,42.0,46.0,0.0,0.0
10189.0,27000000.0,101624843.0,15.0,111.0,6.0,3368.0,pineapple express,2008.0,2008-08-06,2008.0,2008-03-28,11251.0,2512171.0,131.0,"    R
Name: Rating, dtype: object",68.0,69.0,73.0,0.0,0.0
10193.0,200000000.0,1066969703.0,54.0,103.0,7.0,13475.0,toy story 3,2010.0,2010-06-16,2010.0,2010-06-14,21028.0,14617313.0,2.0,"    G
Name: Rating, dtype: object",98.0,95.0,90.0,2.0,5.0
10198.0,105000000.0,270997378.0,65.0,98.0,7.0,4915.0,the princess and the frog,2009.0,2009-12-08,2009.0,2009-09-29,10934.0,4473822.0,70.0,"    G
Name: Rating, dtype: object",85.0,81.0,74.0,0.0,0.0
10316.0,12500000.0,76338111.0,13.0,101.0,6.0,2203.0,the ides of march,2011.0,2011-09-24,2011.0,2011-07-26,958.0,479851.0,60.0,"    R
Name: Rating, dtype: object",83.0,79.0,73.0,0.0,0.0
10317.0,28000000.0,7002261.0,8.0,108.0,5.0,452.0,our brand is crisis,2015.0,2015-09-11,2015.0,2015-09-08,4927.0,4620543.0,3.0,"    R
Name: Rating, dtype: object",37.0,36.0,34.0,0.0,0.0
10521.0,30000000.0,115375850.0,20.0,89.0,6.0,2775.0,bride wars,2009.0,2009-01-09,2009.0,2009-03-25,3700.0,878673.0,-75.0,"    PG
Name: Rating, dtype: object",11.0,24.0,51.0,0.0,0.0
10523.0,25100000.0,29506464.0,9.0,129.0,6.0,516.0,w.,2008.0,2008-10-17,2008.0,2008-09-05,251.0,52744.0,42.0,"    NaN
Name: Rating, dtype: object",100.0,99.0,98.0,0.0,0.0
10528.0,90000000.0,524028679.0,33.0,129.0,7.0,12941.0,sherlock holmes,2009.0,2009-12-23,2009.0,2009-06-11,2480.0,672029.0,195.0,"    PG-13
Name: Rating, dtype: object",59.0,65.0,77.0,0.0,0.0
10661.0,90000000.0,204313400.0,25.0,113.0,5.0,3330.0,you don't mess with the zohan,2008.0,2008-06-05,2008.0,2008-05-01,6280.0,1723005.0,35.0,"    PG-13
Name: Rating, dtype: object",37.0,39.0,45.0,0.0,0.0
10761.0,40000000.0,106407672.0,12.0,101.0,6.0,1502.0,made of honor,2008.0,2008-04-30,2008.0,2008-04-11,323.0,200394.0,19.0,"    PG-13
Name: Rating, dtype: object",16.0,29.0,55.0,0.0,0.0
10764.0,200000000.0,589580482.0,28.0,106.0,6.0,7146.0,quantum of solace,2008.0,2008-10-29,2008.0,2008-07-28,1594.0,320241.0,93.0,"    PG-13
Name: Rating, dtype: object",64.0,62.0,58.0,0.0,0.0
11321.0,55000000.0,168167691.0,29.0,123.0,7.0,6245.0,seven pounds,2008.0,2008-12-18,2008.0,2008-11-05,1684.0,596416.0,43.0,"    PG-13
Name: Rating, dtype: object",27.0,43.0,75.0,0.0,0.0
11322.0,100000000.0,214104620.0,29.0,140.0,6.0,4034.0,public enemies,2009.0,2009-07-01,2009.0,2009-06-29,1533.0,442507.0,2.0,"    R
Name: Rating, dtype: object",68.0,65.0,59.0,0.0,0.0
11917.0,10800000.0,113864059.0,21.0,92.0,6.0,2985.0,saw v,2008.0,2008-10-23,2008.0,2008-10-23,5695.0,3024072.0,0.0,"    R
Name: Rating, dtype: object",13.0,26.0,52.0,0.0,0.0
12133.0,65000000.0,128107642.0,20.0,98.0,6.0,2763.0,step brothers,2008.0,2008-07-25,2008.0,2008-03-14,6550.0,2075375.0,133.0,"    R
Name: Rating, dtype: object",55.0,59.0,69.0,0.0,0.0
12155.0,200000000.0,1025467110.0,54.0,108.0,6.0,12894.0,alice in wonderland,2010.0,2010-03-03,2009.0,2009-07-24,18866.0,10434406.0,222.0,"    PG
Name: Rating, dtype: object",51.0,52.0,55.0,2.0,3.0
12201.0,80000000.0,81126522.0,12.0,117.0,6.0,1375.0,edge of darkness,2010.0,2010-01-28,2010.0,2010-01-08,32.0,27539.0,20.0,"    R
Name: Rating, dtype: object",55.0,53.0,49.0,0.0,0.0
12244.0,30000000.0,48428063.0,28.0,79.0,6.0,3183.0,9,2009.0,2009-08-19,2008.0,2008-12-11,10788.0,6954036.0,251.0,"    PG-13
Name: Rating, dtype: object",58.0,57.0,56.0,0.0,0.0
12403.0,14000000.0,22852638.0,13.0,98.0,6.0,1103.0,a perfect getaway,2009.0,2009-06-08,2009.0,2009-06-30,798.0,389930.0,-22.0,"    R
Name: Rating, dtype: object",62.0,58.0,52.0,0.0,0.0
12437.0,35000000.0,92158961.0,30.0,92.0,6.0,3246.0,underworld: rise of the lycans,2009.0,2009-01-22,2008.0,2008-10-28,1659.0,397935.0,86.0,"    R
Name: Rating, dtype: object",29.0,40.0,63.0,0.0,0.0
12620.0,25000000.0,70442940.0,15.0,97.0,5.0,1736.0,the house bunny,2008.0,2008-08-22,2008.0,2008-04-14,7773.0,2933668.0,130.0,"    PG-13
Name: Rating, dtype: object",43.0,45.0,50.0,0.0,0.0
12819.0,20000000.0,50500000.0,14.0,88.0,5.0,461.0,alpha and omega,2010.0,2010-09-16,2010.0,2010-09-14,200.0,67349.0,2.0,"    PG
Name: Rating, dtype: object",19.0,26.0,41.0,0.0,0.0
13056.0,20500000.0,10089373.0,17.0,102.0,5.0,999.0,punisher: war zone,2008.0,2008-12-05,2008.0,2008-11-12,5278.0,3589824.0,23.0,"    R
Name: Rating, dtype: object",29.0,33.0,42.0,0.0,0.0
13279.0,20000000.0,27640028.0,10.0,110.0,5.0,899.0,lakeview terrace,2008.0,2008-09-19,2008.0,2008-04-14,1841.0,867483.0,158.0,"    PG-13
Name: Rating, dtype: object",44.0,42.0,39.0,0.0,0.0
13387.0,30000000.0,108979549.0,30.0,104.0,6.0,3006.0,transporter 3,2008.0,2008-11-26,2008.0,2008-10-22,8846.0,7781912.0,35.0,"    PG-13
Name: Rating, dtype: object",40.0,42.0,48.0,0.0,0.0
13515.0,35000000.0,72436439.0,20.0,111.0,6.0,1628.0,mirrors,2008.0,2008-08-15,2008.0,2008-07-25,24270.0,8942029.0,21.0,"    R
Name: Rating, dtype: object",14.0,24.0,44.0,0.0,0.0
13576.0,60000000.0,261200000.0,11.0,111.0,7.0,796.0,this is it,2009.0,2009-10-28,2009.0,2009-09-14,43418.0,3589790.0,44.0,"    PG
Name: Rating, dtype: object",81.0,81.0,82.0,0.0,0.0
13812.0,12000000.0,40855419.0,11.0,89.0,5.0,1120.0,quarantine,2008.0,2008-10-10,2008.0,2008-07-21,897.0,244934.0,81.0,"    R
Name: Rating, dtype: object",55.0,51.0,44.0,0.0,0.0
13836.0,50000000.0,106303988.0,17.0,98.0,5.0,1546.0,race to witch mountain,2009.0,2009-03-12,2009.0,2009-01-30,1582.0,569711.0,41.0,"    PG
Name: Rating, dtype: object",42.0,42.0,44.0,0.0,0.0
13944.0,25000000.0,2000000.0,15.0,93.0,6.0,794.0,passengers,2008.0,2008-09-26,2008.0,2008-09-24,492.0,313351.0,2.0,"    PG-13
Name: Rating, dtype: object",30.0,41.0,63.0,0.0,0.0
14160.0,175000000.0,735099082.0,67.0,96.0,7.0,18442.0,up,2009.0,2009-05-28,2009.0,2009-11-11,1268516.0,499728428.0,-167.0,"    PG
Name: Rating, dtype: object",98.0,95.0,90.0,2.0,5.0
14161.0,200000000.0,791217826.0,49.0,158.0,5.0,11103.0,2012,2009.0,2009-10-10,2009.0,2009-06-24,22912.0,6519132.0,108.0,"    PG-13
Name: Rating, dtype: object",39.0,41.0,47.0,0.0,0.0
14299.0,12000000.0,8880045.0,12.0,109.0,7.0,378.0,cadillac records,2008.0,2008-12-05,2008.0,2008-11-24,212.0,60043.0,11.0,"    R
Name: Rating, dtype: object",66.0,65.0,65.0,0.0,0.0
14435.0,15000000.0,102836002.0,16.0,101.0,5.0,1007.0,my bloody valentine,2009.0,2009-01-16,2008.0,2008-12-11,10788.0,6954036.0,36.0,"    R
Name: Rating, dtype: object",61.0,55.0,44.0,0.0,0.0
14560.0,26000000.0,183293131.0,17.0,91.0,5.0,2224.0,paul blart: mall cop,2009.0,2009-01-15,2008.0,2008-11-24,2122.0,344585.0,52.0,"    PG
Name: Rating, dtype: object",6.0,15.0,33.0,0.0,0.0
14564.0,25000000.0,83080890.0,21.0,102.0,4.0,2335.0,rings,2017.0,2017-02-01,2017.0,2017-01-23,180261.0,24084826.0,9.0,"    PG-13
Name: Rating, dtype: object",8.0,13.0,23.0,0.0,0.0
15092.0,20000000.0,34560577.0,40.0,96.0,6.0,2501.0,crank: high voltage,2009.0,2009-04-16,2009.0,2009-01-27,11643.0,4696871.0,79.0,"    R
Name: Rating, dtype: object",65.0,59.0,49.0,0.0,0.0
16523.0,100000000.0,100140916.0,18.0,101.0,6.0,1654.0,where the wild things are,2009.0,2009-10-16,2009.0,2009-06-16,6353.0,1101859.0,122.0,"    PG
Name: Rating, dtype: object",73.0,67.0,57.0,0.0,0.0
16866.0,70000000.0,104945765.0,16.0,91.0,5.0,1829.0,planet 51,2009.0,2009-11-19,2009.0,2009-06-15,3994.0,1156488.0,157.0,"    PG
Name: Rating, dtype: object",23.0,28.0,40.0,0.0,0.0
17134.0,22000000.0,17280326.0,16.0,108.0,5.0,678.0,12 rounds,2009.0,2009-03-19,2009.0,2009-03-26,1566.0,366245.0,-7.0,"    PG-13
Name: Rating, dtype: object",31.0,35.0,45.0,0.0,0.0
17335.0,20000000.0,73830340.0,12.0,108.0,5.0,570.0,obsessed,2009.0,2009-02-26,2008.0,2008-12-20,3547.0,1099368.0,68.0,"    PG-13
Name: Rating, dtype: object",19.0,28.0,46.0,0.0,0.0
17578.0,130000000.0,373993951.0,24.0,107.0,6.0,4921.0,the adventures of tintin,2011.0,2011-10-24,2011.0,2011-05-20,1427.0,290743.0,157.0,"    PG
Name: Rating, dtype: object",74.0,74.0,74.0,0.0,0.0
17610.0,60000000.0,62357900.0,20.0,97.0,4.0,1687.0,year one,2009.0,2009-06-18,2009.0,2009-06-10,3526.0,1349072.0,8.0,"    PG-13
Name: Rating, dtype: object",14.0,17.0,23.0,0.0,0.0
17654.0,30000000.0,210819611.0,29.0,112.0,7.0,8523.0,district 9,2009.0,2009-08-05,2009.0,2009-06-08,30787.0,6899128.0,58.0,"    R
Name: Rating, dtype: object",90.0,87.0,82.0,0.0,0.0
17927.0,20000000.0,18599102.0,15.0,90.0,6.0,556.0,fired up!,2009.0,2009-02-20,2009.0,2009-02-04,1542.0,843899.0,16.0,"    PG-13
Name: Rating, dtype: object",24.0,33.0,52.0,0.0,0.0
17979.0,200000000.0,325286646.0,24.0,94.0,6.0,4095.0,a christmas carol,2009.0,2009-11-04,2009.0,2009-09-16,13349.0,5086628.0,49.0,"    NaN
Name: Rating, dtype: object",58.0,53.0,44.0,0.0,0.0
18240.0,40000000.0,317375031.0,39.0,108.0,7.0,6001.0,the proposal,2009.0,2009-06-01,2009.0,2009-06-10,3904.0,1000720.0,-9.0,"    NaN
Name: Rating, dtype: object",97.0,77.0,38.0,0.0,0.0
18501.0,50000000.0,40828540.0,14.0,95.0,5.0,2123.0,gamer,2009.0,2009-09-03,2009.0,2009-07-31,19.0,55941.0,34.0,"    R
Name: Rating, dtype: object",30.0,33.0,39.0,0.0,0.0
18781.0,10000000.0,77527732.0,11.0,102.0,6.0,982.0,the haunting in connecticut,2009.0,2009-03-27,2008.0,2008-10-22,13109.0,5399850.0,156.0,"    R
Name: Rating, dtype: object",19.0,27.0,44.0,0.0,0.0
18785.0,35000000.0,469310836.0,71.0,100.0,7.0,15482.0,the hangover,2009.0,2009-06-02,2009.0,2009-06-11,1135.0,823578.0,-9.0,"    R
Name: Rating, dtype: object",20.0,28.0,44.0,0.0,0.0
18823.0,125000000.0,493214993.0,39.0,106.0,5.0,5750.0,clash of the titans,2010.0,2010-03-31,2010.0,2010-03-18,82.0,122003.0,13.0,"    PG-13
Name: Rating, dtype: object",27.0,31.0,40.0,0.0,0.0
19585.0,150000000.0,292817841.0,17.0,88.0,5.0,1693.0,g-force,2009.0,2009-07-24,2009.0,2009-04-23,1640.0,1668021.0,92.0,"    PG
Name: Rating, dtype: object",22.0,28.0,40.0,0.0,0.0
19899.0,70000000.0,171844840.0,22.0,113.0,5.0,1763.0,couples retreat,2009.0,2009-09-19,2009.0,2009-07-02,876.0,545595.0,79.0,"    PG-13
Name: Rating, dtype: object",10.0,19.0,39.0,0.0,0.0
19901.0,20000000.0,51417188.0,16.0,98.0,6.0,1751.0,daybreakers,2009.0,2009-10-01,2009.0,2009-06-26,7910.0,2603990.0,97.0,"    R
Name: Rating, dtype: object",68.0,61.0,49.0,0.0,0.0
19904.0,20000000.0,31198531.0,12.0,101.0,5.0,772.0,the stepfather,2009.0,2009-10-16,2009.0,2009-09-16,44.0,41676.0,30.0,"    PG-13
Name: Rating, dtype: object",13.0,20.0,34.0,0.0,0.0
19908.0,23600000.0,102391540.0,31.0,88.0,7.0,11210.0,zombieland,2009.0,2009-10-07,2009.0,2009-06-24,41790.0,7717099.0,105.0,"    R
Name: Rating, dtype: object",89.0,88.0,86.0,0.0,0.0
19912.0,40000000.0,186167139.0,27.0,82.0,5.0,2847.0,the final destination,2009.0,2009-08-26,2009.0,2009-08-21,150.0,36176.0,5.0,"    R
Name: Rating, dtype: object",27.0,29.0,35.0,0.0,0.0
19959.0,80000000.0,122444772.0,17.0,89.0,6.0,2851.0,surrogates,2009.0,2009-09-24,2009.0,2009-06-10,1735.0,724761.0,106.0,"    PG-13
Name: Rating, dtype: object",37.0,37.0,38.0,0.0,0.0
19994.0,16000000.0,31556061.0,27.0,107.0,5.0,3311.0,jennifer's body,2009.0,2009-09-18,2009.0,2009-09-11,20981.0,3472470.0,7.0,"    R
Name: Rating, dtype: object",46.0,42.0,35.0,0.0,0.0
19995.0,237000000.0,2923706026.0,164.0,162.0,7.0,29143.0,avatar,2009.0,2009-12-15,2009.0,2009-11-09,80284.0,12534695.0,36.0,"    PG-13
Name: Rating, dtype: object",76.0,81.0,92.0,1.0,4.0
20352.0,69000000.0,533679475.0,66.0,95.0,7.0,13935.0,despicable me,2010.0,2010-07-08,2009.0,2009-12-22,20467.0,8012158.0,198.0,"    PG
Name: Rating, dtype: object",59.0,56.0,53.0,0.0,0.0
20526.0,170000000.0,400062763.0,30.0,125.0,6.0,6475.0,tron: legacy,2010.0,2010-12-14,2010.0,2010-03-09,49742.0,14860375.0,280.0,"    PG
Name: Rating, dtype: object",51.0,55.0,63.0,0.0,0.0
20533.0,47000000.0,10539000.0,20.0,81.0,4.0,1299.0,jonah hex,2010.0,2010-06-18,2010.0,2010-06-04,83.0,18838.0,14.0,"    PG-13
Name: Rating, dtype: object",12.0,14.0,20.0,0.0,0.0
20662.0,200000000.0,321669741.0,26.0,140.0,6.0,4147.0,robin hood,2010.0,2010-05-12,2010.0,2010-02-04,215.0,547163.0,97.0,"    PG-13
Name: Rating, dtype: object",15.0,23.0,40.0,0.0,0.0
20829.0,75000000.0,71585235.0,14.0,152.0,5.0,1139.0,funny people,2009.0,2009-07-30,2009.0,2009-06-30,2089.0,978408.0,30.0,"    R
Name: Rating, dtype: object",69.0,62.0,48.0,0.0,0.0
20943.0,38000000.0,321682600.0,22.0,96.0,6.0,3222.0,the ugly truth,2009.0,2009-07-24,2009.0,2009-06-10,24871.0,6890454.0,44.0,"    R
Name: Rating, dtype: object",14.0,29.0,60.0,0.0,0.0
21208.0,20000000.0,77912251.0,28.0,122.0,6.0,4750.0,orphan,2009.0,2009-07-24,2009.0,2009-06-11,33663.0,4082782.0,43.0,"    NaN
Name: Rating, dtype: object",38.0,44.0,58.0,0.0,0.0
22538.0,85000000.0,48000000.0,28.0,112.0,7.0,6966.0,scott pilgrim vs. the world,2010.0,2010-08-12,2010.0,2010-05-28,56512.0,4919805.0,76.0,"    PG-13
Name: Rating, dtype: object",82.0,82.0,84.0,0.0,0.0
22794.0,100000000.0,242988466.0,29.0,90.0,6.0,5316.0,cloudy with a chance of meatballs,2009.0,2009-09-17,2009.0,2009-03-19,7565.0,2583717.0,182.0,"    PG
Name: Rating, dtype: object",71.0,69.0,66.0,0.0,0.0
22804.0,11000000.0,68234154.0,22.0,87.0,6.0,2712.0,saw vi,2009.0,2009-10-16,2009.0,2009-10-22,1609.0,995931.0,-6.0,"    R
Name: Rating, dtype: object",39.0,40.0,44.0,0.0,0.0
22825.0,30000000.0,33333531.0,11.0,115.0,5.0,1577.0,the box,2009.0,2009-09-17,2009.0,2009-10-15,32.0,41597.0,-28.0,"    NaN
Name: Rating, dtype: object",89.0,89.0,89.0,0.0,0.0
22832.0,40000000.0,61601280.0,44.0,99.0,6.0,1316.0,ninja assassin,2009.0,2009-09-29,2009.0,2009-11-18,17.0,12011.0,-50.0,"    R
Name: Rating, dtype: object",26.0,35.0,54.0,0.0,0.0
22881.0,29000000.0,309208309.0,86.0,129.0,7.0,5661.0,the blind side,2009.0,2009-11-20,2009.0,2009-11-20,664.0,251351.0,0.0,"    PG-13
Name: Rating, dtype: object",66.0,72.0,85.0,1.0,2.0
22894.0,26000000.0,67918658.0,32.0,100.0,5.0,2328.0,legion,2010.0,2010-01-21,2009.0,2009-08-17,8796.0,2482038.0,157.0,"    R
Name: Rating, dtype: object",20.0,23.0,31.0,0.0,0.0
22897.0,85000000.0,219103655.0,16.0,121.0,6.0,1243.0,it's complicated,2009.0,2009-12-23,2009.0,2009-12-09,246.0,455078.0,14.0,"    R
Name: Rating, dtype: object",59.0,59.0,60.0,0.0,0.0
22907.0,32000000.0,80205382.0,15.0,107.0,6.0,1117.0,takers,2010.0,2010-08-26,2009.0,2009-09-11,4385.0,1065027.0,349.0,"    PG-13
Name: Rating, dtype: object",28.0,39.0,62.0,0.0,0.0
22949.0,35000000.0,96753696.0,13.0,88.0,5.0,653.0,old dogs,2009.0,2009-11-24,2009.0,2009-06-19,3302.0,2243458.0,158.0,"    PG
Name: Rating, dtype: object",5.0,18.0,44.0,0.0,0.0
22954.0,60000000.0,122426792.0,12.0,134.0,7.0,3760.0,invictus,2009.0,2009-12-10,2009.0,2009-11-18,1023.0,381063.0,22.0,"    PG-13
Name: Rating, dtype: object",76.0,75.0,75.0,0.0,0.0
22970.0,30000000.0,71041255.0,26.0,95.0,6.0,7106.0,the cabin in the woods,2012.0,2012-04-12,2012.0,2012-03-07,1255.0,306621.0,36.0,"    R
Name: Rating, dtype: object",92.0,86.0,74.0,0.0,0.0
22971.0,25000000.0,114977104.0,18.0,108.0,6.0,3866.0,dear john,2010.0,2010-02-04,2009.0,2009-10-17,51706.0,13454266.0,110.0,"    PG-13
Name: Rating, dtype: object",29.0,37.0,55.0,0.0,0.0
22972.0,100000000.0,94882889.0,17.0,115.0,6.0,1971.0,green zone,2010.0,2010-03-11,2009.0,2009-10-30,4116.0,2049761.0,132.0,"    R
Name: Rating, dtype: object",53.0,54.0,57.0,0.0,0.0
23023.0,48000000.0,112462508.0,20.0,101.0,5.0,1816.0,tooth fairy,2010.0,2010-01-14,2009.0,2009-10-02,9655.0,3828919.0,104.0,"    PG
Name: Rating, dtype: object",17.0,25.0,41.0,0.0,0.0
23048.0,36000000.0,64780213.0,16.0,101.0,6.0,2188.0,hot tub time machine,2010.0,2010-03-26,2009.0,2009-12-17,1329.0,517593.0,99.0,"    R
Name: Rating, dtype: object",14.0,18.0,26.0,0.0,0.0
23168.0,37000000.0,154026136.0,38.0,125.0,7.0,4480.0,the town,2010.0,2010-09-15,2010.0,2010-08-25,358.0,200972.0,21.0,"    R
Name: Rating, dtype: object",66.0,57.0,40.0,0.0,0.0
23172.0,28000000.0,66166000.0,15.0,94.0,5.0,1152.0,the spy next door,2010.0,2010-01-15,2009.0,2009-11-02,3019.0,821210.0,74.0,"    PG
Name: Rating, dtype: object",12.0,21.0,40.0,0.0,0.0
23398.0,75000000.0,443140005.0,26.0,88.0,5.0,2613.0,alvin and the chipmunks: the squeakquel,2009.0,2009-12-21,2009.0,2009-06-17,7089.0,7742574.0,187.0,"    PG
Name: Rating, dtype: object",21.0,30.0,49.0,0.0,0.0
23437.0,35000000.0,115664037.0,19.0,95.0,5.0,2421.0,a nightmare on elm street,2010.0,2010-04-30,2010.0,2010-02-26,24637.0,3133657.0,63.0,"    R
Name: Rating, dtype: object",14.0,23.0,43.0,0.0,0.0
23483.0,28000000.0,96188903.0,37.0,117.0,7.0,10783.0,kick-ass,2010.0,2010-03-22,2010.0,2010-04-09,164598.0,20196953.0,-18.0,"    R
Name: Rating, dtype: object",32.0,40.0,57.0,0.0,0.0
23629.0,82000000.0,89792502.0,28.0,110.0,6.0,4313.0,sucker punch,2011.0,2011-03-24,2011.0,2011-04-01,16572.0,2405691.0,-8.0,"    PG-13
Name: Rating, dtype: object",22.0,30.0,47.0,0.0,0.0
23631.0,20000000.0,44093316.0,23.0,105.0,6.0,2952.0,machete,2010.0,2010-09-01,2010.0,2010-07-10,564.0,204337.0,53.0,"    R
Name: Rating, dtype: object",71.0,68.0,63.0,0.0,0.0
23706.0,15000000.0,40105542.0,9.0,99.0,4.0,896.0,all about steve,2009.0,2009-08-06,2009.0,2009-08-05,7028.0,2556376.0,1.0,"    PG-13
Name: Rating, dtype: object",6.0,14.0,30.0,0.0,0.0
23742.0,30000000.0,55583804.0,12.0,107.0,5.0,1351.0,cop out,2010.0,2010-02-26,2010.0,2010-02-03,131.0,142244.0,23.0,"    R
Name: Rating, dtype: object",18.0,25.0,39.0,0.0,0.0
24418.0,40000000.0,28169671.0,27.0,109.0,5.0,971.0,cirque du freak: the vampire's assistant,2009.0,2009-10-23,2009.0,2009-08-18,1781.0,394753.0,66.0,"    PG-13
Name: Rating, dtype: object",37.0,38.0,42.0,0.0,0.0
24438.0,58000000.0,85280250.0,13.0,103.0,5.0,869.0,did you hear about the morgans?,2009.0,2009-12-17,2009.0,2009-08-17,449.0,339882.0,122.0,"    PG-13
Name: Rating, dtype: object",12.0,17.0,27.0,0.0,0.0
24803.0,40000000.0,129540499.0,12.0,123.0,6.0,1890.0,julie & julia,2009.0,2009-08-06,2009.0,2009-06-10,11967.0,2726000.0,57.0,"    R
Name: Rating, dtype: object",82.0,79.0,74.0,0.0,0.0
25132.0,40000000.0,28972508.0,10.0,89.0,5.0,266.0,shorts,2009.0,2009-08-21,2009.0,2009-06-13,4627.0,777054.0,69.0,"    PG
Name: Rating, dtype: object",47.0,42.0,32.0,0.0,0.0
25195.0,19000000.0,32686500.0,24.0,100.0,6.0,1853.0,leap year,2010.0,2010-01-08,2009.0,2009-11-18,575.0,393645.0,51.0,"    NaN
Name: Rating, dtype: object",93.0,80.0,56.0,0.0,0.0
25643.0,18000000.0,36133014.0,8.0,109.0,5.0,599.0,love happens,2009.0,2009-09-18,2009.0,2009-06-30,693.0,550856.0,80.0,"    PG-13
Name: Rating, dtype: object",16.0,23.0,37.0,0.0,0.0
25793.0,10000000.0,47536959.0,17.0,110.0,7.0,1486.0,precious,2009.0,2009-11-06,2009.0,2009-05-20,3325.0,474069.0,170.0,"    R
Name: Rating, dtype: object",92.0,86.0,75.0,0.0,0.0
26388.0,1987650.0,19152480.0,14.0,94.0,6.0,2521.0,buried,2010.0,2010-09-24,2010.0,2010-07-22,688.0,406766.0,64.0,"    R
Name: Rating, dtype: object",87.0,79.0,65.0,0.0,0.0
26389.0,52000000.0,52826594.0,16.0,92.0,6.0,1779.0,from paris with love,2010.0,2010-02-04,2010.0,2010-01-12,1090.0,697322.0,23.0,"    R
Name: Rating, dtype: object",38.0,43.0,54.0,0.0,0.0
27022.0,150000000.0,215283742.0,24.0,109.0,6.0,4540.0,the sorcerer's apprentice,2010.0,2010-07-13,2010.0,2010-07-13,49307.0,12179753.0,0.0,"    PG
Name: Rating, dtype: object",40.0,44.0,53.0,0.0,0.0
